station_na,lng,lat,f1,line,f2,f3,geometry,Cement,Steel,Gravel,Sand,Asphalt,Copper,Total
人民广场,120.26683100000001,30.179593,1,5号线,1,0,POINT (13387545.69653465 3526971.77906578),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
育才北路,120.277833,30.180707,0,5号线,1,0,POINT (13388770.13889427 3527114.052022452),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
通惠中路,120.285017,30.180483000000002,0,5号线,1,0,POINT (13389569.39206744 3527084.160877787),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
火车南站,120.297381,30.172672,0,5号线,1,0,POINT (13390944.55956748 3526076.111401066),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
双桥,120.3089,30.173122999999997,0,5号线,1,0,POINT (13392225.26080969 3526131.703390219),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
姑娘桥,120.331998,30.175351000000003,0,5号线,1,0,POINT (13394792.66948082 3526413.019860357),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
九州街,119.695947,30.202053000000003,0,16号线,1,0,POINT (13323950.00329719 3529872.516609701),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
临安广场,119.706441,30.227560999999998,0,16号线,1,0,POINT (13325116.64637356 3533156.215721211),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
农林大学,119.738323,30.244543,0,16号线,1,0,POINT (13328664.12382713 3535340.131880735),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
青山湖,119.75566299999998,30.255795000000003,0,16号线,1,0,POINT (13330595.48678411 3536789.776198581),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
八百里,119.776595,30.260991999999998,0,16号线,1,0,POINT (13332928.96797283 3537461.087683275),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
青山湖科技城,119.825131,30.257021999999996,0,16号线,1,0,POINT (13338345.99579479 3536959.111098927),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
南峰,119.878316,30.249778999999997,0,16号线,1,0,POINT (13344282.41307316 3536036.589553532),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
南湖,119.899603,30.246777,0,16号线,1,0,POINT (13346655.61348465 3535651.214841675),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
中泰,119.929447,30.243033,0,16号线,1,0,POINT (13349978.60989565 3535166.587526746),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
禹航路,119.955554,30.248755,0,16号线,1,0,POINT (13352881.43883846 3535897.937907335),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
凤新路,119.96884299999999,30.260134000000004,0,16号线,1,0,POINT (13354357.79175013 3537360.081482178),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
绿汀路,119.992117,30.260136,1,16号线,1,0,POINT (13356942.42377607 3537351.754938857),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
